,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
2023,Shanxi,China,37.5777,112.2922,2020-01-30,35,0,1
2024,Gansu,China,37.8099,101.0583,2020-01-30,26,0,0
2025,Hong Kong,China,22.3,114.2,2020-01-30,10,0,0
2026,Liaoning,China,41.2956,122.6085,2020-01-30,41,0,1
2027,Jilin,China,43.6661,126.1923,2020-01-30,14,0,1
2028,,Czechia,49.8175,15.473,2020-01-30,0,0,0
2029,Xinjiang,China,41.1129,85.2401,2020-01-30,14,0,0
2030,Inner Mongolia,China,44.0935,113.9448,2020-01-30,19,0,0
2031,Ningxia,China,37.2692,106.1655,2020-01-30,17,0,0
2032,,Taiwan*,23.7,121.0,2020-01-30,9,0,0
2033,,Vietnam,16.0,108.0,2020-01-30,2,0,0
2034,,Russia,60.0,90.0,2020-01-30,0,0,0
2035,Qinghai,China,35.7452,95.9956,2020-01-30,8,0,0
2036,Macau,China,22.1667,113.55,2020-01-30,7,0,0
2037,,Moldova,47.4116,28.3699,2020-01-30,0,0,0
2038,,Bolivia,-16.2902,-63.5887,2020-01-30,0,0,0
2039,Faroe Islands,Denmark,61.8926,-6.9118,2020-01-30,0,0,0
2040,St Martin,France,18.0708,-63.0501,2020-01-30,0,0,0
2041,,Honduras,15.2,-86.2419,2020-01-30,0,0,0
2042,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-30,0,0,0
2043,New Brunswick,Canada,46.5653,-66.4619,2020-01-30,0,0,0
2044,Tibet,China,31.6927,88.0924,2020-01-30,1,0,0
2045,,Congo (Kinshasa),-4.0383,21.7587,2020-01-30,0,0,0
2046,,Cote d'Ivoire,7.54,-5.5471,2020-01-30,0,0,0
2047,Saint Barthelemy,France,17.9,-62.8333,2020-01-30,0,0,0
2048,,Jamaica,18.1096,-77.2975,2020-01-30,0,0,0
2049,,Reunion,-21.1151,55.5364,2020-01-30,0,0,0
2050,,Turkey,38.9637,35.2433,2020-01-30,0,0,0
2051,Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-30,0,0,0
2052,,Cuba,22.0,-80.0,2020-01-30,0,0,0
2053,,Guyana,5.0,-58.75,2020-01-30,0,0,0
2054,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-30,0,0,0
2055,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-01-30,0,0,0
2056,,Kazakhstan,48.0196,66.9237,2020-01-30,0,0,0
2057,French Polynesia,France,-17.6797,149.4068,2020-01-30,0,0,0
2058,,Cayman Islands,19.3133,-81.2546,2020-01-30,0,0,0
2059,,Guadeloupe,16.265,-61.551,2020-01-30,0,0,0
2060,Manitoba,Canada,53.7609,-98.8139,2020-01-30,0,0,0
2061,Saskatchewan,Canada,52.9399,-106.4509,2020-01-30,0,0,0
2062,,Ethiopia,9.145,40.4897,2020-01-30,0,0,0
2063,,Sudan,12.8628,30.2176,2020-01-30,0,0,0
2064,,Guinea,9.9456,-9.6966,2020-01-30,0,0,0
2065,,Aruba,12.5211,-69.9683,2020-01-30,0,0,0
2066,Grand Princess,Canada,37.6489,-122.6655,2020-01-30,0,0,0
2067,,Kenya,-0.0236,37.9062,2020-01-30,0,0,0
2068,,Antigua and Barbuda,17.0608,-61.7964,2020-01-30,0,0,0
2069,Alabama,US,32.3182,-86.9023,2020-01-30,0,0,0
2070,,Thailand,15.0,101.0,2020-01-31,19,0,5
2071,,Japan,36.0,138.0,2020-01-31,15,0,1
2072,,Singapore,1.2833,103.8333,2020-01-31,13,0,0
2073,,Nepal,28.1667,84.25,2020-01-31,1,0,0
2074,,Malaysia,2.5,112.5,2020-01-31,8,0,0
2075,British Columbia,Canada,49.2827,-123.1207,2020-01-31,1,0,0
2076,New South Wales,Australia,-33.8688,151.2093,2020-01-31,4,0,2
2077,Victoria,Australia,-37.8136,144.9631,2020-01-31,3,0,0
2078,Queensland,Australia,-28.0167,153.4,2020-01-31,2,0,0
2079,,Cambodia,11.55,104.9167,2020-01-31,1,0,0
2080,,Sri Lanka,7.0,81.0,2020-01-31,1,0,0
2081,,Germany,51.0,9.0,2020-01-31,5,0,0
2082,,Finland,64.0,26.0,2020-01-31,1,0,0
2083,,United Arab Emirates,24.0,54.0,2020-01-31,4,0,0
2084,,Philippines,13.0,122.0,2020-01-31,1,0,0
2085,,India,21.0,78.0,2020-01-31,1,0,0
2086,,Italy,43.0,12.0,2020-01-31,2,0,0
2087,,Sweden,63.0,16.0,2020-01-31,1,0,0
2088,,Spain,40.0,-4.0,2020-01-31,0,0,0
2089,South Australia,Australia,-34.9285,138.6007,2020-01-31,0,0,0
2090,,Belgium,50.8333,4.0,2020-01-31,0,0,0
2091,,Egypt,26.0,30.0,2020-01-31,0,0,0
2092,From Diamond Princess,Australia,35.4437,139.638,2020-01-31,0,0,0
2093,,Lebanon,33.8547,35.8623,2020-01-31,0,0,0
2094,,Iraq,33.0,44.0,2020-01-31,0,0,0
2095,,Oman,21.0,57.0,2020-01-31,0,0,0
2096,,Afghanistan,33.0,65.0,2020-01-31,0,0,0
2097,,Bahrain,26.0275,50.55,2020-01-31,0,0,0
2098,,Kuwait,29.5,47.75,2020-01-31,0,0,0
2099,,Algeria,28.0339,1.6596,2020-01-31,0,0,0
2100,,Croatia,45.1,15.2,2020-01-31,0,0,0
2101,,Switzerland,46.8182,8.2275,2020-01-31,0,0,0
2102,,Austria,47.5162,14.5501,2020-01-31,0,0,0
2103,,Israel,31.0,35.0,2020-01-31,0,0,0
2104,,Pakistan,30.3753,69.3451,2020-01-31,0,0,0
2105,,Brazil,-14.235,-51.9253,2020-01-31,0,0,0
2106,,Georgia,42.3154,43.3569,2020-01-31,0,0,0
2107,,Greece,39.0742,21.8243,2020-01-31,0,0,0
2108,,North Macedonia,41.6086,21.7453,2020-01-31,0,0,0
2109,,Norway,60.472,8.4689,2020-01-31,0,0,0
2110,,Romania,45.9432,24.9668,2020-01-31,0,0,0
2111,,Estonia,58.5953,25.0136,2020-01-31,0,0,0
2112,,Netherlands,52.1326,5.2913,2020-01-31,0,0,0
2113,,San Marino,43.9424,12.4578,2020-01-31,0,0,0
2114,,Belarus,53.7098,27.9534,2020-01-31,0,0,0
2115,,Iceland,64.9631,-19.0208,2020-01-31,0,0,0
2116,,Lithuania,55.1694,23.8813,2020-01-31,0,0,0
2117,,Mexico,23.6345,-102.5528,2020-01-31,0,0,0
2118,,New Zealand,-40.9006,174.886,2020-01-31,0,0,0
2119,,Nigeria,9.082,8.6753,2020-01-31,0,0,0
2120,Western Australia,Australia,-31.9505,115.8605,2020-01-31,0,0,0
2121,,Ireland,53.1424,-7.6921,2020-01-31,0,0,0
2122,,Luxembourg,49.8153,6.1296,2020-01-31,0,0,0
2123,,Monaco,43.7333,7.4167,2020-01-31,0,0,0
2124,,Qatar,25.3548,51.1839,2020-01-31,0,0,0
2125,,Ecuador,-1.8312,-78.1834,2020-01-31,0,0,0
2126,,Azerbaijan,40.1431,47.5769,2020-01-31,0,0,0
2127,,Armenia,40.0691,45.0382,2020-01-31,0,0,0
2128,,Dominican Republic,18.7357,-70.1627,2020-01-31,0,0,0
2129,,Indonesia,-0.7893,113.9213,2020-01-31,0,0,0
2130,,Portugal,39.3999,-8.2245,2020-01-31,0,0,0
2131,,Andorra,42.5063,1.5218,2020-01-31,0,0,0
2132,Tasmania,Australia,-41.4545,145.9707,2020-01-31,0,0,0
2133,,Latvia,56.8796,24.6032,2020-01-31,0,0,0
2134,,Morocco,31.7917,-7.0926,2020-01-31,0,0,0
2135,,Saudi Arabia,24.0,45.0,2020-01-31,0,0,0
2136,,Senegal,14.4974,-14.4524,2020-01-31,0,0,0
2137,,Argentina,-38.4161,-63.6167,2020-01-31,0,0,0
2138,,Chile,-35.6751,-71.543,2020-01-31,0,0,0
2139,,Jordan,31.24,36.51,2020-01-31,0,0,0
2140,,Ukraine,48.3794,31.1656,2020-01-31,0,0,0
2141,,Hungary,47.1625,19.5033,2020-01-31,0,0,0
2142,Northern Territory,Australia,-12.4634,130.8456,2020-01-31,0,0,0
2143,,Liechtenstein,47.14,9.55,2020-01-31,0,0,0
2144,,Poland,51.9194,19.1451,2020-01-31,0,0,0
2145,,Tunisia,34.0,9.0,2020-01-31,0,0,0
2146,,Bosnia and Herzegovina,43.9159,17.6791,2020-01-31,0,0,0
2147,,Slovenia,46.1512,14.9955,2020-01-31,0,0,0
2148,,South Africa,-30.5595,22.9375,2020-01-31,0,0,0
2149,,Bhutan,27.5142,90.4336,2020-01-31,0,0,0
2150,,Cameroon,3.848,11.5021,2020-01-31,0,0,0
2151,,Colombia,4.5709,-74.2973,2020-01-31,0,0,0
2152,,Costa Rica,9.7489,-83.7534,2020-01-31,0,0,0
2153,,Peru,-9.19,-75.0152,2020-01-31,0,0,0
2154,,Serbia,44.0165,21.0059,2020-01-31,0,0,0
2155,,Slovakia,48.669,19.699,2020-01-31,0,0,0
2156,,Togo,8.6195,0.8248,2020-01-31,0,0,0
2157,,French Guiana,3.9339,-53.1258,2020-01-31,0,0,0
2158,,Malta,35.9375,14.3754,2020-01-31,0,0,0
2159,,Martinique,14.6415,-61.0242,2020-01-31,0,0,0
2160,,Bulgaria,42.7339,25.4858,2020-01-31,0,0,0
2161,,Maldives,3.2028,73.2207,2020-01-31,0,0,0
2162,,Bangladesh,23.685,90.3563,2020-01-31,0,0,0
2163,,Paraguay,-23.4425,-58.4438,2020-01-31,0,0,0
2164,Ontario,Canada,51.2538,-85.3232,2020-01-31,3,0,0
2165,Alberta,Canada,53.9333,-116.5765,2020-01-31,0,0,0
2166,Quebec,Canada,52.9399,-73.5491,2020-01-31,0,0,0
2167,,Albania,41.1533,20.1683,2020-01-31,0,0,0
2168,,Cyprus,35.1264,33.4299,2020-01-31,0,0,0
2169,,Brunei,4.5353,114.7277,2020-01-31,0,0,0
2170,Washington,US,47.4009,-121.4905,2020-01-31,0,0,0
2171,New York,US,42.1657,-74.9481,2020-01-31,0,0,0
2172,California,US,36.1162,-119.6816,2020-01-31,0,0,0
2173,Massachusetts,US,42.2302,-71.5301,2020-01-31,0,0,0
2174,Diamond Princess,US,35.4437,139.638,2020-01-31,0,0,0
2175,Grand Princess,US,37.6489,-122.6655,2020-01-31,0,0,0
2176,Georgia,US,33.0406,-83.6431,2020-01-31,0,0,0
2177,Colorado,US,39.0598,-105.3111,2020-01-31,0,0,0
2178,Florida,US,27.7663,-81.6868,2020-01-31,0,0,0
2179,New Jersey,US,40.2989,-74.521,2020-01-31,0,0,0
2180,Oregon,US,44.572,-122.0709,2020-01-31,0,0,0
2181,Texas,US,31.0545,-97.5635,2020-01-31,0,0,0
2182,Illinois,US,40.3495,-88.9861,2020-01-31,0,0,0
2183,Pennsylvania,US,40.5908,-77.2098,2020-01-31,0,0,0
2184,Iowa,US,42.0115,-93.2105,2020-01-31,0,0,0
2185,Maryland,US,39.0639,-76.8021,2020-01-31,0,0,0
2186,North Carolina,US,35.6301,-79.8064,2020-01-31,0,0,0
2187,South Carolina,US,33.8569,-80.945,2020-01-31,0,0,0
2188,Tennessee,US,35.7478,-86.6923,2020-01-31,0,0,0
2189,Virginia,US,37.7693,-78.17,2020-01-31,0,0,0
2190,Arizona,US,33.7298,-111.4312,2020-01-31,0,0,0
2191,Indiana,US,39.8494,-86.2583,2020-01-31,0,0,0
2192,Kentucky,US,37.6681,-84.6701,2020-01-31,0,0,0
2193,District of Columbia,US,38.8974,-77.0268,2020-01-31,0,0,0
2194,Nevada,US,38.3135,-117.0554,2020-01-31,0,0,0
2195,New Hampshire,US,43.4525,-71.5639,2020-01-31,0,0,0
2196,Minnesota,US,45.6945,-93.9002,2020-01-31,0,0,0
2197,Nebraska,US,41.1254,-98.2681,2020-01-31,0,0,0
2198,Ohio,US,40.3888,-82.7649,2020-01-31,0,0,0
2199,Rhode Island,US,41.6809,-71.5118,2020-01-31,0,0,0
2200,Wisconsin,US,44.2685,-89.6165,2020-01-31,0,0,0
2201,Connecticut,US,41.5978,-72.7554,2020-01-31,0,0,0
2202,Hawaii,US,21.0943,-157.4983,2020-01-31,0,0,0
2203,Oklahoma,US,35.5653,-96.9289,2020-01-31,0,0,0
2204,Utah,US,40.15,-111.8624,2020-01-31,0,0,0
2205,,Burkina Faso,12.2383,-1.5616,2020-01-31,0,0,0
2206,,Holy See,41.9029,12.4534,2020-01-31,0,0,0
2207,,Mongolia,46.8625,103.8467,2020-01-31,0,0,0
2208,,Panama,8.538,-80.7821,2020-01-31,0,0,0
2209,Kansas,US,38.5266,-96.7265,2020-01-31,0,0,0
2210,Louisiana,US,31.1695,-91.8678,2020-01-31,0,0,0
2211,Missouri,US,38.4561,-92.2884,2020-01-31,0,0,0
2212,Vermont,US,44.0459,-72.7107,2020-01-31,0,0,0
2213,Alaska,US,61.3707,-152.4044,2020-01-31,0,0,0
2214,Arkansas,US,34.9697,-92.3731,2020-01-31,0,0,0
2215,Delaware,US,39.3185,-75.5071,2020-01-31,0,0,0
2216,Idaho,US,44.2405,-114.4788,2020-01-31,0,0,0
2217,Maine,US,44.6939,-69.3819,2020-01-31,0,0,0
2218,Michigan,US,43.3266,-84.5361,2020-01-31,0,0,0
2219,Mississippi,US,32.7416,-89.6787,2020-01-31,0,0,0
2220,Montana,US,46.9219,-110.4544,2020-01-31,0,0,0
2221,New Mexico,US,34.8405,-106.2485,2020-01-31,0,0,0
2222,North Dakota,US,47.5289,-99.784,2020-01-31,0,0,0
2223,South Dakota,US,44.2998,-99.4388,2020-01-31,0,0,0
2224,West Virginia,US,38.4912,-80.9545,2020-01-31,0,0,0
2225,Wyoming,US,42.756,-107.3025,2020-01-31,0,0,0
2226,Hubei,China,30.9756,112.2707,2020-01-31,5806,204,141
2227,,Iran,32.0,53.0,2020-01-31,0,0,0
2228,,"Korea, South",36.0,128.0,2020-01-31,11,0,0
2229,France,France,46.2276,2.2137,2020-01-31,5,0,0
2230,Guangdong,China,23.3417,113.4244,2020-01-31,436,0,11
2231,Henan,China,33.882,113.614,2020-01-31,352,2,3
2232,Zhejiang,China,29.1832,120.0934,2020-01-31,538,0,14
2233,Hunan,China,27.6104,111.7088,2020-01-31,332,0,2
2234,Anhui,China,31.8257,117.2264,2020-01-31,237,0,3
2235,Jiangxi,China,27.614,115.7221,2020-01-31,240,0,7
2236,Shandong,China,36.3427,118.1498,2020-01-31,184,0,2
2237,Diamond Princess,Cruise Ship,35.4437,139.638,2020-01-31,0,0,0
2238,Jiangsu,China,32.9711,119.455,2020-01-31,168,0,5
2239,Chongqing,China,30.0572,107.874,2020-01-31,211,0,1
2240,Sichuan,China,30.6171,102.7103,2020-01-31,177,1,1
2241,Heilongjiang,China,47.862,127.7615,2020-01-31,59,2,0
2242,Denmark,Denmark,56.2639,9.5018,2020-01-31,0,0,0
2243,Beijing,China,40.1824,116.4142,2020-01-31,139,1,5
2244,Shanghai,China,31.202,121.4491,2020-01-31,135,1,9
2245,Hebei,China,39.549,116.1306,2020-01-31,82,1,0
2246,Fujian,China,26.0789,117.9874,2020-01-31,120,0,0
2247,Guangxi,China,23.8298,108.7881,2020-01-31,87,0,2
2248,Shaanxi,China,35.1917,108.8701,2020-01-31,87,0,0
2249,Yunnan,China,24.974,101.487,2020-01-31,83,0,1
2250,Hainan,China,19.1959,109.7453,2020-01-31,52,1,1
2251,Guizhou,China,26.8154,106.8748,2020-01-31,29,0,2
2252,Tianjin,China,39.3054,117.323,2020-01-31,32,0,0
2253,Shanxi,China,37.5777,112.2922,2020-01-31,39,0,1
2254,Gansu,China,37.8099,101.0583,2020-01-31,29,0,0
2255,Hong Kong,China,22.3,114.2,2020-01-31,12,0,0
2256,Liaoning,China,41.2956,122.6085,2020-01-31,48,0,1
2257,Jilin,China,43.6661,126.1923,2020-01-31,14,0,1
2258,,Czechia,49.8175,15.473,2020-01-31,0,0,0
2259,Xinjiang,China,41.1129,85.2401,2020-01-31,17,0,0
2260,Inner Mongolia,China,44.0935,113.9448,2020-01-31,20,0,1
2261,Ningxia,China,37.2692,106.1655,2020-01-31,21,0,0
2262,,Taiwan*,23.7,121.0,2020-01-31,10,0,0
2263,,Vietnam,16.0,108.0,2020-01-31,2,0,0
2264,,Russia,60.0,90.0,2020-01-31,2,0,0
2265,Qinghai,China,35.7452,95.9956,2020-01-31,8,0,0
2266,Macau,China,22.1667,113.55,2020-01-31,7,0,0
2267,,Moldova,47.4116,28.3699,2020-01-31,0,0,0
2268,,Bolivia,-16.2902,-63.5887,2020-01-31,0,0,0
2269,Faroe Islands,Denmark,61.8926,-6.9118,2020-01-31,0,0,0
2270,St Martin,France,18.0708,-63.0501,2020-01-31,0,0,0
2271,,Honduras,15.2,-86.2419,2020-01-31,0,0,0
2272,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-31,0,0,0
2273,New Brunswick,Canada,46.5653,-66.4619,2020-01-31,0,0,0
2274,Tibet,China,31.6927,88.0924,2020-01-31,1,0,0
2275,,Congo (Kinshasa),-4.0383,21.7587,2020-01-31,0,0,0
2276,,Cote d'Ivoire,7.54,-5.5471,2020-01-31,0,0,0
2277,Saint Barthelemy,France,17.9,-62.8333,2020-01-31,0,0,0
2278,,Jamaica,18.1096,-77.2975,2020-01-31,0,0,0
2279,,Reunion,-21.1151,55.5364,2020-01-31,0,0,0
2280,,Turkey,38.9637,35.2433,2020-01-31,0,0,0
2281,Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-31,0,0,0
2282,,Cuba,22.0,-80.0,2020-01-31,0,0,0
2283,,Guyana,5.0,-58.75,2020-01-31,0,0,0
2284,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-31,0,0,0
2285,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-01-31,2,0,0
2286,,Kazakhstan,48.0196,66.9237,2020-01-31,0,0,0
2287,French Polynesia,France,-17.6797,149.4068,2020-01-31,0,0,0
2288,,Cayman Islands,19.3133,-81.2546,2020-01-31,0,0,0
2289,,Guadeloupe,16.265,-61.551,2020-01-31,0,0,0
2290,Manitoba,Canada,53.7609,-98.8139,2020-01-31,0,0,0
2291,Saskatchewan,Canada,52.9399,-106.4509,2020-01-31,0,0,0
2292,,Ethiopia,9.145,40.4897,2020-01-31,0,0,0
2293,,Sudan,12.8628,30.2176,2020-01-31,0,0,0
2294,,Guinea,9.9456,-9.6966,2020-01-31,0,0,0
2295,,Aruba,12.5211,-69.9683,2020-01-31,0,0,0
2296,Grand Princess,Canada,37.6489,-122.6655,2020-01-31,0,0,0
2297,,Kenya,-0.0236,37.9062,2020-01-31,0,0,0
2298,,Antigua and Barbuda,17.0608,-61.7964,2020-01-31,0,0,0
2299,Alabama,US,32.3182,-86.9023,2020-01-31,0,0,0
2300,,Thailand,15.0,101.0,2020-02-01,19,0,5
2301,,Japan,36.0,138.0,2020-02-01,20,0,1
2302,,Singapore,1.2833,103.8333,2020-02-01,16,0,0
2303,,Nepal,28.1667,84.25,2020-02-01,1,0,0
2304,,Malaysia,2.5,112.5,2020-02-01,8,0,0
2305,British Columbia,Canada,49.2827,-123.1207,2020-02-01,1,0,0
2306,New South Wales,Australia,-33.8688,151.2093,2020-02-01,4,0,2
2307,Victoria,Australia,-37.8136,144.9631,2020-02-01,4,0,0
2308,Queensland,Australia,-28.0167,153.4,2020-02-01,3,0,0
2309,,Cambodia,11.55,104.9167,2020-02-01,1,0,0
2310,,Sri Lanka,7.0,81.0,2020-02-01,1,0,0
2311,,Germany,51.0,9.0,2020-02-01,8,0,0
2312,,Finland,64.0,26.0,2020-02-01,1,0,0
2313,,United Arab Emirates,24.0,54.0,2020-02-01,4,0,0
2314,,Philippines,13.0,122.0,2020-02-01,1,0,0
2315,,India,21.0,78.0,2020-02-01,1,0,0
2316,,Italy,43.0,12.0,2020-02-01,2,0,0
2317,,Sweden,63.0,16.0,2020-02-01,1,0,0
2318,,Spain,40.0,-4.0,2020-02-01,1,0,0
2319,South Australia,Australia,-34.9285,138.6007,2020-02-01,1,0,0
2320,,Belgium,50.8333,4.0,2020-02-01,0,0,0
2321,,Egypt,26.0,30.0,2020-02-01,0,0,0
2322,From Diamond Princess,Australia,35.4437,139.638,2020-02-01,0,0,0
2323,,Lebanon,33.8547,35.8623,2020-02-01,0,0,0
2324,,Iraq,33.0,44.0,2020-02-01,0,0,0
2325,,Oman,21.0,57.0,2020-02-01,0,0,0
2326,,Afghanistan,33.0,65.0,2020-02-01,0,0,0
2327,,Bahrain,26.0275,50.55,2020-02-01,0,0,0
2328,,Kuwait,29.5,47.75,2020-02-01,0,0,0
2329,,Algeria,28.0339,1.6596,2020-02-01,0,0,0
2330,,Croatia,45.1,15.2,2020-02-01,0,0,0
2331,,Switzerland,46.8182,8.2275,2020-02-01,0,0,0
2332,,Austria,47.5162,14.5501,2020-02-01,0,0,0
2333,,Israel,31.0,35.0,2020-02-01,0,0,0
2334,,Pakistan,30.3753,69.3451,2020-02-01,0,0,0
2335,,Brazil,-14.235,-51.9253,2020-02-01,0,0,0
2336,,Georgia,42.3154,43.3569,2020-02-01,0,0,0
2337,,Greece,39.0742,21.8243,2020-02-01,0,0,0
2338,,North Macedonia,41.6086,21.7453,2020-02-01,0,0,0
2339,,Norway,60.472,8.4689,2020-02-01,0,0,0
2340,,Romania,45.9432,24.9668,2020-02-01,0,0,0
2341,,Estonia,58.5953,25.0136,2020-02-01,0,0,0
2342,,Netherlands,52.1326,5.2913,2020-02-01,0,0,0
2343,,San Marino,43.9424,12.4578,2020-02-01,0,0,0
2344,,Belarus,53.7098,27.9534,2020-02-01,0,0,0
2345,,Iceland,64.9631,-19.0208,2020-02-01,0,0,0
2346,,Lithuania,55.1694,23.8813,2020-02-01,0,0,0
2347,,Mexico,23.6345,-102.5528,2020-02-01,0,0,0
2348,,New Zealand,-40.9006,174.886,2020-02-01,0,0,0
2349,,Nigeria,9.082,8.6753,2020-02-01,0,0,0
2350,Western Australia,Australia,-31.9505,115.8605,2020-02-01,0,0,0
2351,,Ireland,53.1424,-7.6921,2020-02-01,0,0,0
2352,,Luxembourg,49.8153,6.1296,2020-02-01,0,0,0
2353,,Monaco,43.7333,7.4167,2020-02-01,0,0,0
2354,,Qatar,25.3548,51.1839,2020-02-01,0,0,0
2355,,Ecuador,-1.8312,-78.1834,2020-02-01,0,0,0
2356,,Azerbaijan,40.1431,47.5769,2020-02-01,0,0,0
2357,,Armenia,40.0691,45.0382,2020-02-01,0,0,0
2358,,Dominican Republic,18.7357,-70.1627,2020-02-01,0,0,0
2359,,Indonesia,-0.7893,113.9213,2020-02-01,0,0,0
2360,,Portugal,39.3999,-8.2245,2020-02-01,0,0,0
2361,,Andorra,42.5063,1.5218,2020-02-01,0,0,0
2362,Tasmania,Australia,-41.4545,145.9707,2020-02-01,0,0,0
2363,,Latvia,56.8796,24.6032,2020-02-01,0,0,0
2364,,Morocco,31.7917,-7.0926,2020-02-01,0,0,0
2365,,Saudi Arabia,24.0,45.0,2020-02-01,0,0,0
2366,,Senegal,14.4974,-14.4524,2020-02-01,0,0,0
2367,,Argentina,-38.4161,-63.6167,2020-02-01,0,0,0
2368,,Chile,-35.6751,-71.543,2020-02-01,0,0,0
2369,,Jordan,31.24,36.51,2020-02-01,0,0,0
2370,,Ukraine,48.3794,31.1656,2020-02-01,0,0,0
2371,,Hungary,47.1625,19.5033,2020-02-01,0,0,0
2372,Northern Territory,Australia,-12.4634,130.8456,2020-02-01,0,0,0
2373,,Liechtenstein,47.14,9.55,2020-02-01,0,0,0
2374,,Poland,51.9194,19.1451,2020-02-01,0,0,0
2375,,Tunisia,34.0,9.0,2020-02-01,0,0,0
2376,,Bosnia and Herzegovina,43.9159,17.6791,2020-02-01,0,0,0
2377,,Slovenia,46.1512,14.9955,2020-02-01,0,0,0
2378,,South Africa,-30.5595,22.9375,2020-02-01,0,0,0
2379,,Bhutan,27.5142,90.4336,2020-02-01,0,0,0
2380,,Cameroon,3.848,11.5021,2020-02-01,0,0,0
2381,,Colombia,4.5709,-74.2973,2020-02-01,0,0,0
2382,,Costa Rica,9.7489,-83.7534,2020-02-01,0,0,0
2383,,Peru,-9.19,-75.0152,2020-02-01,0,0,0
2384,,Serbia,44.0165,21.0059,2020-02-01,0,0,0
2385,,Slovakia,48.669,19.699,2020-02-01,0,0,0
2386,,Togo,8.6195,0.8248,2020-02-01,0,0,0
2387,,French Guiana,3.9339,-53.1258,2020-02-01,0,0,0
2388,,Malta,35.9375,14.3754,2020-02-01,0,0,0
2389,,Martinique,14.6415,-61.0242,2020-02-01,0,0,0
2390,,Bulgaria,42.7339,25.4858,2020-02-01,0,0,0
2391,,Maldives,3.2028,73.2207,2020-02-01,0,0,0
2392,,Bangladesh,23.685,90.3563,2020-02-01,0,0,0
2393,,Paraguay,-23.4425,-58.4438,2020-02-01,0,0,0
2394,Ontario,Canada,51.2538,-85.3232,2020-02-01,3,0,0
2395,Alberta,Canada,53.9333,-116.5765,2020-02-01,0,0,0
2396,Quebec,Canada,52.9399,-73.5491,2020-02-01,0,0,0
2397,,Albania,41.1533,20.1683,2020-02-01,0,0,0
2398,,Cyprus,35.1264,33.4299,2020-02-01,0,0,0
2399,,Brunei,4.5353,114.7277,2020-02-01,0,0,0
2400,Washington,US,47.4009,-121.4905,2020-02-01,0,0,0
2401,New York,US,42.1657,-74.9481,2020-02-01,0,0,0
2402,California,US,36.1162,-119.6816,2020-02-01,0,0,0
2403,Massachusetts,US,42.2302,-71.5301,2020-02-01,0,0,0
2404,Diamond Princess,US,35.4437,139.638,2020-02-01,0,0,0
2405,Grand Princess,US,37.6489,-122.6655,2020-02-01,0,0,0
2406,Georgia,US,33.0406,-83.6431,2020-02-01,0,0,0
2407,Colorado,US,39.0598,-105.3111,2020-02-01,0,0,0
2408,Florida,US,27.7663,-81.6868,2020-02-01,0,0,0
2409,New Jersey,US,40.2989,-74.521,2020-02-01,0,0,0
2410,Oregon,US,44.572,-122.0709,2020-02-01,0,0,0
2411,Texas,US,31.0545,-97.5635,2020-02-01,0,0,0
2412,Illinois,US,40.3495,-88.9861,2020-02-01,0,0,0
2413,Pennsylvania,US,40.5908,-77.2098,2020-02-01,0,0,0
2414,Iowa,US,42.0115,-93.2105,2020-02-01,0,0,0
2415,Maryland,US,39.0639,-76.8021,2020-02-01,0,0,0
2416,North Carolina,US,35.6301,-79.8064,2020-02-01,0,0,0
2417,South Carolina,US,33.8569,-80.945,2020-02-01,0,0,0
2418,Tennessee,US,35.7478,-86.6923,2020-02-01,0,0,0
2419,Virginia,US,37.7693,-78.17,2020-02-01,0,0,0
2420,Arizona,US,33.7298,-111.4312,2020-02-01,0,0,0
2421,Indiana,US,39.8494,-86.2583,2020-02-01,0,0,0
2422,Kentucky,US,37.6681,-84.6701,2020-02-01,0,0,0
2423,District of Columbia,US,38.8974,-77.0268,2020-02-01,0,0,0
2424,Nevada,US,38.3135,-117.0554,2020-02-01,0,0,0
2425,New Hampshire,US,43.4525,-71.5639,2020-02-01,0,0,0
2426,Minnesota,US,45.6945,-93.9002,2020-02-01,0,0,0
2427,Nebraska,US,41.1254,-98.2681,2020-02-01,0,0,0
2428,Ohio,US,40.3888,-82.7649,2020-02-01,0,0,0
2429,Rhode Island,US,41.6809,-71.5118,2020-02-01,0,0,0
2430,Wisconsin,US,44.2685,-89.6165,2020-02-01,0,0,0
2431,Connecticut,US,41.5978,-72.7554,2020-02-01,0,0,0
2432,Hawaii,US,21.0943,-157.4983,2020-02-01,0,0,0
2433,Oklahoma,US,35.5653,-96.9289,2020-02-01,0,0,0
2434,Utah,US,40.15,-111.8624,2020-02-01,0,0,0
2435,,Burkina Faso,12.2383,-1.5616,2020-02-01,0,0,0
2436,,Holy See,41.9029,12.4534,2020-02-01,0,0,0
2437,,Mongolia,46.8625,103.8467,2020-02-01,0,0,0
